name,code,link,manager
华夏睿磐泰盛混合,003697,http://fundf10.eastmoney.com/003697.html,张弘弢
华夏成长精选6个月定开混合C,009698,http://fundf10.eastmoney.com/009698.html,林晶
华夏新锦程混合A,002838,http://fundf10.eastmoney.com/002838.html,陈伟彦
华夏新锦程混合C,002839,http://fundf10.eastmoney.com/002839.html,陈伟彦
华夏聚惠(FOF)A,005218,http://fundf10.eastmoney.com/005218.html,郑铮
华夏新活力混合C,002410,http://fundf10.eastmoney.com/002410.html,陈伟彦
华夏新锦顺混合A,004046,http://fundf10.eastmoney.com/004046.html,陈伟彦
华夏新锦顺混合C,004047,http://fundf10.eastmoney.com/004047.html,陈伟彦
华夏新活力混合A,002409,http://fundf10.eastmoney.com/002409.html,陈伟彦
华夏圆和混合,003300,http://fundf10.eastmoney.com/003300.html,陈伟彦
华夏聚惠(FOF)C,005219,http://fundf10.eastmoney.com/005219.html,郑铮
华夏磐泰混合(LOF),160323,http://fundf10.eastmoney.com/160323.html,张城源
华夏新锦汇混合A,004048,http://fundf10.eastmoney.com/004048.html,陈伟彦
华夏新锦汇混合C,004049,http://fundf10.eastmoney.com/004049.html,陈伟彦
华夏新起点混合A,002604,http://fundf10.eastmoney.com/002604.html,王劲松
华夏新起点混合C,008213,http://fundf10.eastmoney.com/008213.html,王劲松
华夏养老2040(FOF),006289,http://fundf10.eastmoney.com/006289.html,许利明
华夏磐晟混合(LOF),160324,http://fundf10.eastmoney.com/160324.html,董阳阳
华夏创业板两年定开混合,160325,http://fundf10.eastmoney.com/160325.html,林晶
华夏复兴混合,000031,http://fundf10.eastmoney.com/000031.html,周克平
华夏养老2045(FOF)A,006620,http://fundf10.eastmoney.com/006620.html,许利明
华夏国企改革混合,001924,http://fundf10.eastmoney.com/001924.html,郑晓辉
华夏养老2045(FOF)C,006621,http://fundf10.eastmoney.com/006621.html,许利明
华夏科技前沿6个月定开混合A,010016,http://fundf10.eastmoney.com/010016.html,林晶
华夏科技前沿6个月定开混合C,010017,http://fundf10.eastmoney.com/010017.html,林晶
华夏逸享健康混合,007481,http://fundf10.eastmoney.com/007481.html,陈斌
华夏乐享健康混合,002264,http://fundf10.eastmoney.com/002264.html,陈斌
华夏磐利一年定开混合A,009686,http://fundf10.eastmoney.com/009686.html,张城源
华夏磐利一年定开混合C,009687,http://fundf10.eastmoney.com/009687.html,张城源
华夏稳增混合,519029,http://fundf10.eastmoney.com/519029.html,彭海伟
华夏养老2050五年(FOF),006891,http://fundf10.eastmoney.com/006891.html,许利明
华夏兴和混合,519918,http://fundf10.eastmoney.com/519918.html,李彦
华夏成长混合,000001,http://fundf10.eastmoney.com/000001.html,阳琨
华夏行业混合(LOF),160314,http://fundf10.eastmoney.com/160314.html,王劲松
华夏黄金ETF联接A,008701,http://fundf10.eastmoney.com/008701.html,荣膺
华夏黄金ETF联接C,008702,http://fundf10.eastmoney.com/008702.html,荣膺
华夏创新驱动混合A,010305,http://fundf10.eastmoney.com/010305.html,张帆
华夏创新驱动混合C,010306,http://fundf10.eastmoney.com/010306.html,张帆
华夏军工安全混合,002251,http://fundf10.eastmoney.com/002251.html,王晓李
华夏产业升级混合,005774,http://fundf10.eastmoney.com/005774.html,代瑞亮
华夏新锦升混合C,004051,http://fundf10.eastmoney.com/004051.html,罗皓亮
华夏科技创新混合C,007350,http://fundf10.eastmoney.com/007350.html,张帆
华夏磐益一年定开混合,010695,http://fundf10.eastmoney.com/010695.html,张城源
华夏磐锐一年定开混合A,009837,http://fundf10.eastmoney.com/009837.html,张城源
华夏磐锐一年定开混合C,009838,http://fundf10.eastmoney.com/009838.html,张城源
华夏核心资产混合C,010334,http://fundf10.eastmoney.com/010334.html,林晶
华夏核心资产混合A,010333,http://fundf10.eastmoney.com/010333.html,林晶
华夏创新未来18个月封闭混合,501207,http://fundf10.eastmoney.com/501207.html,周克平
华夏消费龙头混合A,011282,http://fundf10.eastmoney.com/011282.html,黄文倩
华夏消费龙头混合C,011283,http://fundf10.eastmoney.com/011283.html,黄文倩
华夏内需驱动混合C,011279,http://fundf10.eastmoney.com/011279.html,季新星
华夏内需驱动混合A,011278,http://fundf10.eastmoney.com/011278.html,季新星
华夏先锋科技一年定开混合C,010519,http://fundf10.eastmoney.com/010519.html,周克平
华夏先锋科技一年定开混合A,010518,http://fundf10.eastmoney.com/010518.html,周克平
华夏保守养老一年持有混合(FOF),010281,http://fundf10.eastmoney.com/010281.html,许利明
上银中证500指数增强型A,009613,http://fundf10.eastmoney.com/009613.html,徐静远
上银中证500指数增强型C,009614,http://fundf10.eastmoney.com/009614.html,徐静远
上银内需增长股票,009899,http://fundf10.eastmoney.com/009899.html,赵治烨
上银新兴价值成长混合,000520,http://fundf10.eastmoney.com/000520.html,赵治烨
上银鑫达混合,004138,http://fundf10.eastmoney.com/004138.html,赵治烨
上银鑫卓混合,008244,http://fundf10.eastmoney.com/008244.html,卢扬
上银未来生活灵活配置混合,007393,http://fundf10.eastmoney.com/007393.html,赵治烨
上银鑫恒混合,010313,http://fundf10.eastmoney.com/010313.html,卢扬
上银核心成长混合A,009918,http://fundf10.eastmoney.com/009918.html,徐静远
上银核心成长混合C,009919,http://fundf10.eastmoney.com/009919.html,徐静远
西部利得国企红利(LOF)A,501059,http://fundf10.eastmoney.com/501059.html,盛丰衍
西部利得国企红利(LOF)C,009439,http://fundf10.eastmoney.com/009439.html,盛丰衍
西部利得个股精选股票,673090,http://fundf10.eastmoney.com/673090.html,刘荟
西部利得中证500指数增强A,502000,http://fundf10.eastmoney.com/502000.html,盛丰衍
西部利得中证500指数增强C,009300,http://fundf10.eastmoney.com/009300.html,盛丰衍
西部利得沪深300指数增强A,673100,http://fundf10.eastmoney.com/673100.html,盛丰衍
西部利得沪深300指数增强C,673101,http://fundf10.eastmoney.com/673101.html,盛丰衍
西部利得事件驱动股票,671030,http://fundf10.eastmoney.com/671030.html,童国林
西部利得成长精选混合,673020,http://fundf10.eastmoney.com/673020.html,陈保国
西部利得行业主题优选混合A,673040,http://fundf10.eastmoney.com/673040.html,韩丽楠
西部利得行业主题优选混合C,673043,http://fundf10.eastmoney.com/673043.html,韩丽楠
西部利得景瑞灵活配置混合A,673060,http://fundf10.eastmoney.com/673060.html,陈保国
西部利得多策略优选混合,673030,http://fundf10.eastmoney.com/673030.html,刘荟
西部利得景瑞灵活配置混合C,009258,http://fundf10.eastmoney.com/009258.html,陈保国
西部利得量化成长混合A,000006,http://fundf10.eastmoney.com/000006.html,盛丰衍
西部利得新盈混合,673050,http://fundf10.eastmoney.com/673050.html,韩丽楠
西部利得港股通新机遇混合A,008861,http://fundf10.eastmoney.com/008861.html,陶星言
西部利得港股通新机遇混合C,010093,http://fundf10.eastmoney.com/010093.html,陶星言
西部利得新富混合,673120,http://fundf10.eastmoney.com/673120.html,林静
西部利得新润混合,673110,http://fundf10.eastmoney.com/673110.html,张翔
西部利得新动力混合A,673071,http://fundf10.eastmoney.com/673071.html,韩丽楠
西部利得新动力混合C,673073,http://fundf10.eastmoney.com/673073.html,韩丽楠
西部利得新享混合A,008541,http://fundf10.eastmoney.com/008541.html,刘荟
西部利得新享混合C,008542,http://fundf10.eastmoney.com/008542.html,刘荟
西部利得祥运混合A,673081,http://fundf10.eastmoney.com/673081.html,林静
西部利得祥运混合C,673083,http://fundf10.eastmoney.com/673083.html,林静
西部利得策略优选混合A,671010,http://fundf10.eastmoney.com/671010.html,何奇
西部利得聚禾混合A,007423,http://fundf10.eastmoney.com/007423.html,严志勇
西部利得聚禾混合C,007424,http://fundf10.eastmoney.com/007424.html,严志勇
西部利得新动向混合,673010,http://fundf10.eastmoney.com/673010.html,刘荟
西部利得新瑞混合A,008543,http://fundf10.eastmoney.com/008543.html,韩丽楠
西部利得新瑞混合C,008544,http://fundf10.eastmoney.com/008544.html,韩丽楠
西部利得景程混合A,673141,http://fundf10.eastmoney.com/673141.html,唐煜
西部利得景程混合C,673143,http://fundf10.eastmoney.com/673143.html,唐煜
西部利得量化优选一年持有C,010780,http://fundf10.eastmoney.com/010780.html,盛丰衍
西部利得量化优选一年持有A,010779,http://fundf10.eastmoney.com/010779.html,盛丰衍
西部利得策略优选混合C,011060,http://fundf10.eastmoney.com/011060.html,何奇
西部利得量化成长混合C,011228,http://fundf10.eastmoney.com/011228.html,盛丰衍
银河沪深300价值指数,519671,http://fundf10.eastmoney.com/519671.html,罗博
银河沪深300指数增强A,007275,http://fundf10.eastmoney.com/007275.html,楼华锋
银河沪深300指数增强C,007276,http://fundf10.eastmoney.com/007276.html,楼华锋
银河中证沪港深高股息A,501307,http://fundf10.eastmoney.com/501307.html,楼华锋
银河中证沪港深高股息C,501308,http://fundf10.eastmoney.com/501308.html,楼华锋
银河定投宝腾讯济安指数,519677,http://fundf10.eastmoney.com/519677.html,罗博
银河康乐股票,519673,http://fundf10.eastmoney.com/519673.html,余科苗
银河龙头股票,008709,http://fundf10.eastmoney.com/008709.html,祝建辉
银河美丽混合A,519664,http://fundf10.eastmoney.com/519664.html,杨琪
银河美丽混合C,519665,http://fundf10.eastmoney.com/519665.html,杨琪
银河量化优选混合,004250,http://fundf10.eastmoney.com/004250.html,楼华锋
银河量化价值混合,005053,http://fundf10.eastmoney.com/005053.html,楼华锋
银河君荣灵活配置混合A,519619,http://fundf10.eastmoney.com/519619.html,刘铭
银河君荣灵活配置混合I,519621,http://fundf10.eastmoney.com/519621.html,刘铭
银河君荣灵活配置混合C,519620,http://fundf10.eastmoney.com/519620.html,刘铭
银河乐活优萃混合,006759,http://fundf10.eastmoney.com/006759.html,杨琪
银河睿利混合A,519629,http://fundf10.eastmoney.com/519629.html,卢轶乔
银河睿利混合C,519630,http://fundf10.eastmoney.com/519630.html,卢轶乔
银河君耀混合A,519623,http://fundf10.eastmoney.com/519623.html,刘铭
银河君耀混合C,519624,http://fundf10.eastmoney.com/519624.html,刘铭
银河灵活配置混合A,519656,http://fundf10.eastmoney.com/519656.html,石磊
银河智慧混合,005211,http://fundf10.eastmoney.com/005211.html,袁曦
银河灵活配置混合C,519657,http://fundf10.eastmoney.com/519657.html,石磊
银河鑫月享定开混合A,004612,http://fundf10.eastmoney.com/004612.html,刘铭
银河臻优稳健配置混合A,008563,http://fundf10.eastmoney.com/008563.html,何晶
银河鑫月享定开混合C,004613,http://fundf10.eastmoney.com/004613.html,刘铭
银河臻优稳健配置混合C,008564,http://fundf10.eastmoney.com/008564.html,何晶
银河君信混合A,519616,http://fundf10.eastmoney.com/519616.html,刘铭
银河君润混合A,519627,http://fundf10.eastmoney.com/519627.html,刘铭
银河君信混合I,519618,http://fundf10.eastmoney.com/519618.html,刘铭
银河君润混合C,519628,http://fundf10.eastmoney.com/519628.html,刘铭
银河君信混合C,519617,http://fundf10.eastmoney.com/519617.html,刘铭
银河鑫利混合A,519652,http://fundf10.eastmoney.com/519652.html,卢轶乔
银河鑫利混合I,519646,http://fundf10.eastmoney.com/519646.html,卢轶乔
银河智造混合,519642,http://fundf10.eastmoney.com/519642.html,张杨
银河鑫利混合C,519653,http://fundf10.eastmoney.com/519653.html,卢轶乔
银河新动能混合,007203,http://fundf10.eastmoney.com/007203.html,张杨
银河睿达灵活配置混合A,005386,http://fundf10.eastmoney.com/005386.html,韩晶
银河睿达灵活配置混合C,005387,http://fundf10.eastmoney.com/005387.html,韩晶
银河量化稳进混合,005126,http://fundf10.eastmoney.com/005126.html,楼华锋
银河嘉谊灵活配置混合A,005459,http://fundf10.eastmoney.com/005459.html,蒋磊
银河嘉谊灵活配置混合C,005460,http://fundf10.eastmoney.com/005460.html,蒋磊
银河蓝筹混合,519672,http://fundf10.eastmoney.com/519672.html,袁曦
银河智联混合,519644,http://fundf10.eastmoney.com/519644.html,神玉飞
银河君盛混合A,519625,http://fundf10.eastmoney.com/519625.html,刘铭
银河君盛混合C,519626,http://fundf10.eastmoney.com/519626.html,刘铭
银河君尚混合A,519613,http://fundf10.eastmoney.com/519613.html,罗博
银河君尚混合I,519615,http://fundf10.eastmoney.com/519615.html,罗博
银河君尚混合C,519614,http://fundf10.eastmoney.com/519614.html,罗博
银河主题混合,519679,http://fundf10.eastmoney.com/519679.html,张杨
银河成长混合,519668,http://fundf10.eastmoney.com/519668.html,祝建辉
银河研究精选混合,150968,http://fundf10.eastmoney.com/150968.html,神玉飞
银河旺利混合A,519610,http://fundf10.eastmoney.com/519610.html,蒋磊
银河旺利混合C,519611,http://fundf10.eastmoney.com/519611.html,蒋磊
银河鸿利混合A,519640,http://fundf10.eastmoney.com/519640.html,蒋磊
银河鸿利混合I,519647,http://fundf10.eastmoney.com/519647.html,蒋磊
银河鸿利混合C,519641,http://fundf10.eastmoney.com/519641.html,蒋磊
银河臻选多策略混合A,006945,http://fundf10.eastmoney.com/006945.html,张沛
银河臻选多策略混合C,008387,http://fundf10.eastmoney.com/008387.html,张沛
银河银泰混合,150103,http://fundf10.eastmoney.com/150103.html,张杨
银河转型混合,519651,http://fundf10.eastmoney.com/519651.html,杨琪
银河服务混合,519655,http://fundf10.eastmoney.com/519655.html,王海华
银河行业混合,519670,http://fundf10.eastmoney.com/519670.html,王海华
银河稳健混合,151001,http://fundf10.eastmoney.com/151001.html,袁曦
银河和美生活混合,006128,http://fundf10.eastmoney.com/006128.html,楼华锋
银河创新成长混合,519674,http://fundf10.eastmoney.com/519674.html,郑巍山
银河消费混合,519678,http://fundf10.eastmoney.com/519678.html,卢轶乔
银河文体娱乐混合,005585,http://fundf10.eastmoney.com/005585.html,卢轶乔
银河旺利混合I,519612,http://fundf10.eastmoney.com/519612.html,蒋磊
银河产业动力混合,010898,http://fundf10.eastmoney.com/010898.html,神玉飞
东吴沪深300指数A,165806,http://fundf10.eastmoney.com/165806.html,周健
东吴沪深300指数C,165810,http://fundf10.eastmoney.com/165810.html,周健
东吴新产业精选股票A,580008,http://fundf10.eastmoney.com/580008.html,刘瑞
东吴中证新兴指数,585001,http://fundf10.eastmoney.com/585001.html,周健
东吴双三角股票A,005209,http://fundf10.eastmoney.com/005209.html,徐嶒
东吴双三角股票C,005210,http://fundf10.eastmoney.com/005210.html,徐嶒
东吴新产业精选股票C,011470,http://fundf10.eastmoney.com/011470.html,刘瑞
东吴配置优化混合A,582003,http://fundf10.eastmoney.com/582003.html,赵梅玲
东吴国企改革混合,002159,http://fundf10.eastmoney.com/002159.html,周健
东吴行业轮动混合A,580003,http://fundf10.eastmoney.com/580003.html,邬炜
东吴阿尔法混合,000531,http://fundf10.eastmoney.com/000531.html,刘瑞
东吴进取策略混合A,580005,http://fundf10.eastmoney.com/580005.html,赵梅玲
东吴智慧医疗量化混合,002919,http://fundf10.eastmoney.com/002919.html,赵梅玲
东吴安鑫量化混合,002561,http://fundf10.eastmoney.com/002561.html,周健
东吴新经济混合,580006,http://fundf10.eastmoney.com/580006.html,徐嶒
东吴安享量化混合,580007,http://fundf10.eastmoney.com/580007.html,徐嶒
东吴双动力混合A,580002,http://fundf10.eastmoney.com/580002.html,刘元海
东吴嘉禾优势精选混合,580001,http://fundf10.eastmoney.com/580001.html,胡启聪
东吴移动互联混合A,001323,http://fundf10.eastmoney.com/001323.html,刘元海
东吴移动互联混合C,002170,http://fundf10.eastmoney.com/002170.html,刘元海
东吴安盈量化混合,002270,http://fundf10.eastmoney.com/002270.html,徐嶒
东吴新趋势价值线混合,001322,http://fundf10.eastmoney.com/001322.html,刘元海
东吴多策略混合,580009,http://fundf10.eastmoney.com/580009.html,周健
